응급실 이름,응급실 주소,위도,경도,전화번호
서울봄내과의원,"서울특별시 양천구 목동서로 349, 301호 (신정동, 센트럴프라자)",37.51762848364884,126.86554799245414,02-2650-8875
소문난여성의원,"서울특별시 강남구 강남대로 528, 5층 (논현동)",37.5092956336041,127.022643236224,02-514-4800
미예담산부인과의원,"서울특별시 강남구 학동로33길 7 (논현동, 4층 일부)",37.5152280563605,127.032540231201,02-581-7500
백내과의원,"서울특별시 영등포구 영중로 60, 유니온빌딩 (영등포동5가)",37.5214492718467,126.905329238282,02-2677-5677
베스탑비뇨기과의원,"서울특별시 영등포구 영중로 51-1, 7층 (영등포동6가)",37.5209473850764,126.904622073126,02-2678-7070
샛별안과의원,"서울특별시 영등포구 당산로44길 3, 410호 (당산동5가, 삼성타운)",37.5319143458605,126.901077532801,02-2677-3444
성모정신과의원,"서울특별시 영등포구 영중로 51-1, 10층 (영등포동6가)",37.5209473850764,126.904622073126,02-2678-6659
동동가정의학과의원,"서울특별시 도봉구 방학로 167, 4층 (방학동)",37.6621580215254,127.033578375448,02-956-0415
김재연내과의원,"서울특별시 금천구 금하로 763, 201호 (시흥동, 벽산2차 중심상가)",37.4503452637179,126.914588261631,02-802-7503
마이피부과의원,서울특별시 강남구 테헤란로87길 13,37.5086333777282,127.058591804414,02-3453-7500
서울브레인신경과의원,"서울 강남구 논현로159길 17 , 삼화빌딩 3층 301호  (신사동)",37.5229066246,127.0266294335,02-541-8275
마디힐신경외과의원,"서울특별시 강남구 선릉로131길 8, 노벨빌딩 6층 (논현동)",37.5179752643562,127.040276007202,025150466
코코이비인후과의원,"서울특별시 강남구 남부순환로 2936, 203,204호 (대치동, 윈플러스상가)",37.4933489108525,127.06191661451,02-555-9001
서울삼성안과의원,서울 강남구 압구정로 432   (청담동),37.5266074034274,127.044079997771,02-511-9990
압구정본산부인과의원,"서울 강남구 압구정로28길 14 , 형원빌딩 2층  (신사동)",37.5257284350603,127.027583996141,02-541-3121
성모마취통증의학과의원,서울특별시 강남구 테헤란로87길 13,37.5086333777282,127.058591804414,02-558-6100
이성호가정의학과의원,서울특별시 종로구 숭인동길 21,37.57557034767465,127.02146343029914,02-921-2500
행림내과의원,"서울특별시 송파구 양재대로 1222, 중심상가동 3층 25호 (방이동, 올림픽선수기자촌아파트 )",37.5157276361757,127.131063164753,02-407-9031
유정형외과의원,"서울특별시 은평구 응암로 201, 2,3층 (응암동)",37.5900256667534,126.916880797344,02-302-0010
연희제일의원,"서울특별시 서대문구 연희로 108, 1층 (연희동)",37.56743161607411,126.9316187830982,02-336-5361
진내과의원,"서울특별시 금천구 독산로 199, 2층 (독산동)",37.464671581099324,126.90253099591004,02-802-0075
뽀드베베의원,"서울특별시 강남구 강남대로 598, 7층 (논현동)",37.5151950134955,127.020363312256,02-544-6761
다나가정의학과의원,"서울특별시 서초구 신반포로 329, 세기빌딩 202호 (잠원동)",37.5108041146939,127.019505342,02-511-7580
가야성모의원,"서울특별시 서초구 방배로 175, 4층 (방배동, 동성빌딩)",37.4891650193791,126.992306606762,02-532-2345
강남맨포스비뇨기과의원,서울특별시 서초구 강남대로 597 진미선 (잠원동),37.5150359817667,127.019317658902,02-3444-7275
건재활의학과의원,"서울특별시 서초구 사임당로 174, 303~305호 (서초동, 강남미래타워)",37.4923165838485,127.028649677024,02-581-5959
용피부과의원,"서울특별시 영등포구 의사당대로 108, 3층 302호 (여의도동, 아일렉스)",37.5210144173791,126.923991634451,02-786-3779
삼성플러스의원,"서울특별시 도봉구 노해로 384, 203호 (창동, 동아상가)",37.6519427474015,127.051002787716,02-998-0075
임흥각내과의원,"서울특별시 영등포구 도림로 312, 1, 2층 (신길동)",37.5055449734697,126.902497786904,02-845-1583
제이씨빛소망안과의원,"서울특별시 영등포구 국제금융로6길 33, 6층 (여의도동, 맨하탄빌딩)",37.5207908297398,126.926911965929,02-785-1068
건강제일의원,"서울특별시 도봉구 도봉로 499, 2호 (쌍문동)",37.6501906699592,127.035311835472,02-903-0099
봄산부인과의원,서울 용산구 회나무로13길 5   (이태원동),37.539531984634,126.989283969288,02-792-3885
마리아마취통증의학과의원,"서울특별시 서대문구 통일로 464, 3층 (홍제동)",37.5899629791299,126.943219061658,02-395-0223
김정훈내과의원,"서울특별시 송파구 삼전로 99 (잠실동, 2층)",37.507262374315,127.090133910971,02-421-8067
압구정연세안과의원,"서울특별시 강남구 언주로 874, 쌍봉빌딩 3층 일부 (신사동)",37.5285885762172,127.034133513054,02-517-8686
코미인의원,"서울특별시 강남구 봉은사로 105, 8층 (논현동, 동양빌딩)",37.5049715004391,127.025024207865,02-511-3050
명성내과의원,"서울특별시 서초구 바우뫼로 23, 301호 (우면동,선일빌딩)",37.4704095958188,127.025255502443,02-572-8975
서울자이소아청소년과의원,"서울특별시 서초구 사평대로45길 10-25, 402호 (반포동, 베리스타운)",37.5066316270124,127.013953666134,02-591-3311
연세메디노블의원,"서울 용산구 서빙고로 69 , 파크타워아파트 106동 1층 24,26호  (용산동5가, 파크타워아파트)",37.5237113460813,126.972351473155,02-790-2175
조피부과의원,"서울특별시 은평구 은평로 136, 302호 (응암동, 은경빌딩)",37.6002632124439,126.923039015434,02-354-6382
비너스여성외과의원,"서울특별시 강서구 화곡로 176-4, 6층 (화곡동, 화곡메디칼빌딩)",37.54165776434,126.841148635684,02-2690-6075
에이린산부인과의원,"서울특별시 서초구 강남대로 435, 5층-사용6층 (서초동, 주류성빌딩)",37.5011782414,127.0255631795,02-534-1131
제일성모안과의원,서울특별시 강남구 개포로 615 (개포동),37.4926580850327,127.07558248914,02-445-4451
장내과의원,"서울특별시 서초구 사임당로 181, 3층 (서초동, 대일빌딩)",37.4930381253974,127.02932311263,02-3473-4975
서울항맥외과의원,"서울특별시 도봉구 도봉로 488, 6층 (창동, 대명빌딩)",37.6489950789907,127.035265943337,02-997-0700
임안과의원,"서울특별시 도봉구 덕릉로 232, 3층 (창동)",37.6384215846546,127.038147466013,02-992-7150
조은이비인후과의원,서울특별시 도봉구 노해로65길 14 (창동),37.6520344268197,127.046523773308,02-997-5450
참서울내과의원,"서울특별시 도봉구 마들로 650, 도봉월드상가 1층 105-3,4 106-3,4 112-2호 (방학동)",37.6680283468222,127.047064658894,02-954-2100
리필업의원,"서울특별시 서초구 신반포로 177, 3동 3층 1,2,3호 (잠원동, 반포쇼핑타운)",37.5060995475667,127.003407328203,02-533-1917
새하얀피부과의원,"서울특별시 서초구 방배천로 5-3, 3층 (방배동)",37.4770492449913,126.982257596187,02-583-2500
장스내과의원,"서울특별시 중랑구 망우로 411, A동 2층 (망우동, 장스빌딩)",37.5995969226542,127.097891610363,02-490-4102
호산의원,"서울특별시 구로구 구로동로 215-1, 2층 (구로동)",37.4978508872457,126.882276534236,02-862-7067
반포비앤씨피부과의원,"서울특별시 서초구 반포대로 287, 래미안퍼스티지 중심상가 3층 333-335호 (반포동)",37.5043279449175,127.001088324244,02-3477-4333
김영환피부과의원,서울특별시 서대문구 연희로 407 (홍은동),37.5912879829227,126.940485307056,02-3216-2787
청담의원,"서울특별시 송파구 가락로 113 (석촌동, 2층)",37.5016797600912,127.10864433644,02-423-2961
라포레성형외과의원,"서울특별시 강남구 논현로 824, 동양빌딩 5층 (신사동)",37.5219903085592,127.028542466859,02-542-2770
상암선내과의원,"서울특별시 마포구 월드컵북로 402, 3층 322호 (상암동, KGIT상암센터)",37.580107752042,126.888982346416,02-6393-5540
김진경내과의원,서울특별시 서초구 서운로 207 삼호종합상가 305호 (서초동),37.5015195846305,127.021753455557,02-594-4265
라환도외과의원,"서울특별시 동대문구 왕산로 178, 4층 (전농동)",37.5793037852612,127.043146161257,02-968-5700
김재준피부과의원,"서울특별시 관악구 관악로 231-1, 3층 (봉천동)",37.4853400623865,126.955561752124,02-887-8517
연세이비인후과의원,서울특별시 은평구 통일로 730 (불광동),37.6108142265488,126.930091088595,02-386-3332
연세봄산부인과의원,"서울특별시 중랑구 망우로 214, 우도빌딩 (상봉동)",37.5937481809153,127.076630319913,02-493-5605
채희재피부과의원,"서울특별시 은평구 서오릉로 140, 2층 (대조동)",37.6113251377512,126.917603128121,02-385-3330
엠케이(MK)비뇨기과의원,서울특별시 구로구 도림로 75  (구로동),37.489775004918336,126.89147416885892,02-859-2887
서울다나의원,"서울특별시 은평구 연서로 30, 2층 (역촌동)",37.6017606041836,126.916211724006,02-355-5416
이이비인후과의원,"서울특별시 구로구 경인로 319, 대림프라자 (개봉동)",37.4975993752858,126.855601090574,02-2614-0481
이나영내과의원,서울특별시 서초구 잠원로 24 (반포동),37.507116419,127.009871399,02-594-0987
원일한상룡내과의원,서울특별시 영등포구 영중로8길 6 (영등포동3가),37.5183625742201,126.906179481554,02-2678-0105
고태용이비인후과의원,"서울특별시 영등포구 도신로60길 2, 4층 (신길동)",37.511784488477,126.916830327223,02-846-9770
한준규정형외과의원,"서울특별시 관악구 난곡로 256, 지하1층~4층 (신림동)",37.4769925818527,126.91583772554,02-855-7582
김흥기산부인과의원,서울특별시 동대문구 왕산로 183,37.5799193656574,127.043578527298,02-957-2224
연세열린의원,"서울특별시 은평구 증산로 297, 201호 (증산동, 청록빌딩)",37.5838222894398,126.909237445391,02-306-3007
삼성속편한내과의원,"서울특별시 중랑구 사가정로 398, JS빌딩 2층 (면목동)",37.5802876412794,127.088816583304,02-432-5002
은혜정형외과의원,"서울특별시 용산구 보광로 35, 2층 (보광동)",37.5272776851,126.9996244058,02-797-8797
중계윌내과의원,"서울특별시 노원구 한글비석로 253, 세신프라자빌딩 401호, 402호, 405호 (중계동)",37.6504237048351,127.0763481119,02-933-8255
연세산부인과의원,"서울특별시 노원구 상계로 65, (상계동)",37.6563543249568,127.062249590194,02-939-2231
안영옥산부인과의원,"서울특별시 마포구 마포대로 52, 207호 (도화동, 고려아카데미텔2)",37.5403382601404,126.947662908645,02-718-3337
늘편한의원,"서울특별시 도봉구 노해로69길 97, 313호 (창동, 동아청솔아파트)",37.6568264212057,127.049334440854,02-991-8703
안세정신과의원,"서울특별시 서대문구 신촌로 99, 엘리트빌딩 8층 2호 (창천동)",37.5556893522809,126.936567828148,02-336-0734
비너스의원,서울특별시 강동구 양재대로 1629 (명일동),37.5510529952601,127.143672912956,02-3427-2103
구로정형외과의원,"서울특별시 구로구 가마산로 211, 외5필지동 4,5,6층 (구로동)",37.4935875656885,126.88452831432,02-852-3375
은혜이비인후과의원,"서울특별시 송파구 백제고분로 258 (삼전동, 2층)",37.50221215893634,127.09510752880375,02-417-1545
조은이비인후과의원,"서울특별시 은평구 연서로 246, 2층 (불광동)",37.6190478329207,126.922607355291,02-355-0333
연세미초롬의원,"서울 광진구 자양로13길 47 , 욱영빌딩 2층  (자양동)",37.5341672695454,127.08189441761,02-444-6326
김이비인후과의원,"서울특별시 서대문구 통일로 452, 2층 (홍제동)",37.5891517580566,126.944041573542,02-394-3075
어비뇨기과의원,"서울특별시 노원구 동일로 1401, 2층 (상계동, 상아빌딩)",37.6535741433,127.0603825541,02-930-0131
김기창안과의원,"서울 은평구 통일로 731 , 2층  (대조동)",37.6106226649216,126.929466316371,02-382-1593
미래이비인후과의원,"서울특별시 강남구 논현로 839, 외1필지3층 (신사동)",37.5236610911879,127.027941955388,02-512-6165
박선혜산부인과의원,"서울특별시 강남구 양재대로55길 7, 지하1층,4층 (일원동)",37.4913376297727,127.087747062441,02-3411-3070
앤의원,"서울특별시 마포구 만리재로 15, 403~406호 (공덕동, 제일빌딩)",37.5445849310546,126.95276773044,02-717-7726
연세비뇨기과의원,"서울특별시 금천구 시흥대로 232, 2층 (시흥동)",37.4546052385051,126.900945488679,02-809-0805
연세수마취통증의학과의원,"서울특별시 금천구 시흥대로 228, 2층 (시흥동, 동경빌딩)",37.454225418124,126.901216447928,02-803-9056
행복아이소아청소년과의원,"서울특별시 송파구 새말로8길 27 (문정동, 3층)",37.4802642140717,127.126949362639,02-406-3335
허피부과의원,"서울특별시 송파구 송이로 87, 4층 (가락동, 동서울크리닉)",37.4983419879792,127.120795228829,02-430-3565
선내과의원,서울특별시 양천구 목동서로 340,37.5194246797911,126.864038205091,02-2648-5004
신재식마취통증의학과의원,서울특별시 송파구 오금로 504 (거여동),37.4928541028823,127.144647366813,02-407-7590
임용수비뇨기과의원,"서울특별시 강동구 올림픽로 651, 예경빌딩 (천호동)",37.5397559555383,127.123313958545,02-478-3855
우리들내과의원,"서울 광진구 뚝섬로 480 , 2층  (자양동)",37.536424491472,127.063547324205,02-465-2239
김패밀리의원,서울특별시 종로구 성균관로 49-1 (명륜3가),37.5871242184018,126.996374653931,02-765-1777
상일정형외과의원,"서울특별시 광진구 자양로 42 (자양동, 동남빌딩(지하1층, 지상1, 2, 4, 5층))",37.5319692640161,127.086094632545,02-444-3330
손내과의원,서울특별시 성동구 행당로 87 (행당동),37.55727526593402,127.028543321406,02-2298-8275
양천이비인후과의원,"서울특별시 양천구 목동로 201, 3층(신정동,한성빌딩)",37.52639560942719,126.86393699482306,02-2690-6789
마이스킨피부과의원,"서울특별시 노원구 한글비석로 254, 205호 (중계동, 대명플라자)",37.6504043041825,127.077086240765,02-938-0070
온누리피부과의원,서울특별시 강동구 양재대로 1661 (명일동),37.5538571094692,127.143944021144,02-3426-9775
미앤미의원,"서울특별시 강동구 올림픽로 651, 4층 (천호동, 예경빌딩)",37.5397559555383,127.123313958545,02-470-1175
박산부인과의원,서울특별시 구로구 구로동로 35 (가리봉동),37.4849672468365,126.885897028905,02-862-0865
박주진산부인과의원,"서울특별시 양천구 오목로 321-1, 서경빌딩 3층 (목동)",37.5252739014686,126.873112535425,02-2653-0098
양진석내과의원,"서울특별시 동작구 상도로 178, 2층 (상도동, 강남빌딩)",37.50440017872415,126.93873010516396,02-817-4631
이용식이비인후과의원,"서울특별시 종로구 종로 347, 204호 (숭인동, 롯데캐슬상가)",37.5740562569508,127.016000015149,02-763-3426
새사당의원,"서울특별시 동작구 사당로 301, 2층 (사당동)",37.4853017183316,126.980796622285,02-599-5212
참비뇨기과의원,"서울특별시 관악구 난곡로 219, 2층 (신림동)",37.473894792346044,126.91732916657523,02-839-7580
조용오안과의원,서울특별시 동대문구 장한로 129 (장안동),37.5719953693996,127.070930222624,02-2247-5974
동교정신건강의학과의원,서울특별시 마포구 신촌로 62 (동교동),37.5563615946998,126.932677443116,02-333-3572
누가의원,서울특별시 마포구 신촌로 84 (노고산동),37.5555526059406,126.934957824678,02-337-7985
세조의원,"서울특별시 성북구 종암로 93, 2층 (종암동)",37.598547171594,127.034402115143,029234159
성북제일의원,서울특별시 성북구 종암로 87 (종암동),37.5979921017271,127.0346052346,029276011
최이비인후과의원,"서울특별시 영등포구 신길로 145, 2층 (신길동)",37.5052191180452,126.910395805911,02-832-1284
미앤아이의원,"서울특별시 서초구 방배로 76, 머리재빌딩 207,203일부호 (방배동)",37.4811603381547,126.998265188613,02-523-7988
우리내과의원,"서울 금천구 시흥대로 214 , 비즈메드빌딩 7층  (시흥동)",37.4530428916984,126.901712234507,02-892-7576
고은빛산부인과의원,"서울특별시 송파구 오금로 95, 국제빌딩 지하1층, 2~8층 (방이동)",37.5137872449326,127.107697279627,02-421-3030
강동고려의원,서울특별시 강동구 양재대로 1327 (성내동),37.5249336681948,127.134711216003,02-483-8886
김안과의원,"서울특별시 노원구 상계로 55, 302호(상계동)",37.656050001067,127.061162881077,02-939-1808
김명진내과의원,서울특별시 도봉구 도봉로 471 (쌍문동),37.6478425877321,127.03387685596,02-900-5155
박상화정형외과의원,서울특별시 강동구 양재대로 1319 (성내동),37.5241954271851,127.134439064819,02-488-7750
이지신경외과의원,"서울특별시 구로구 구로동로26길 37, 3층 (구로동)",37.4902679096097,126.886213943676,02-866-9201
건강드림내과의원,"서울특별시 구로구 천왕로 106, 골드프라자 (천왕동)",37.4860407392631,126.838559499205,02-2684-7575
정동균내과의원,서울특별시 마포구 서강로 132 (노고산동),37.5538462178158,126.935470953428,02-701-3415
조은마취통증의학과의원,"서울특별시 송파구 동남로 138, 삼원빌딩 4층 일부호 (문정동)",37.4911230155082,127.126242693759,02-407-7678
공봉택성형외과의원,서울특별시 노원구 노해로 490,37.6544097398982,127.062410925814,02-932-6767
수연세안과의원,"서울특별시 서초구 서초대로77길 54, 서초더블유타워 5, 6층 (서초동)",37.502506415764955,127.02484127797528,02-2258-0077
서초좋은의원,"서울특별시 서초구 서초중앙로 238, 306호 (반포동, 삼호가든상가)",37.5029619493601,127.012070984447,02-591-3600
베스탑비뇨기과의원,"서울특별시 송파구 올림픽로 269, 2층 221호 (신천동, 롯데캐슬골드)",37.5144273491608,127.100611434725,02-416-4747
연세이김마취통증의학과의원,서울특별시 송파구 송파대로30길 5 (가락동),37.4944808900047,127.118048260052,02-400-7240
오렌지정형외과의원,서울특별시 송파구 마천로 271 (마천동),37.4978050655343,127.147108511955,02-409-6991
